utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,IsFullTracking,SvPositionEcefXMeters,SvPositionEcefYMeters,SvPositionEcefZMeters,SvVelocityEcefXMetersPerSecond,SvVelocityEcefYMetersPerSecond,SvVelocityEcefZMetersPerSecond,SvClockBiasMeters,SvClockDriftMetersPerSecond,KlobucharAlpha0,KlobucharAlpha1,KlobucharAlpha2,KlobucharAlpha3,KlobucharBeta0,KlobucharBeta1,KlobucharBeta2,KlobucharBeta3
1774365515422,1055122599000000,18,0.0,-1457345610823438498,-0.3181953430175781,65.74150029337034,-2.9642244898054755,16.980841735946765,37,6,0.0,17423,227933332063063,31,28.5,31.236948013305664,0.03870638087391853,16,0.0,0.0,1575420000,,,,0,,6,-53.2,23.5,-4.419884204864502,19.241716384887695,,,C,1194727305468495,1,-3579868.5809497098,19869473.431166716,21636523.887718983,-1326.9538384797725,-1718.9758672362177,1358.7896547900182,-74633.90869962603,-0.0015038536075735465,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774365515422,1055122599000000,18,0.0,-1457345610823438498,-0.3181953430175781,65.74150029337034,-2.9642244898054755,16.980841735946765,37,9,0.0,17423,227933334201312,24,30.1,-196.61708068847656,0.05689181759953499,16,0.0,0.0,1575420000,,,,0,,6,-53.2,25.1,-4.419884204864502,19.241716384887695,,,C,1194727305468495,1,5098215.891591767,24268235.54126315,16148069.46949005,-947.6502705903304,-1316.345826272774,2279.800587831149,-63393.73819820393,0.0022130505458335392,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774365515422,1055122599000000,18,0.0,-1457345610823438498,-0.3181953430175781,65.74150029337034,-2.9642244898054755,16.980841735946765,37,27,0.0,17423,227933333678677,46,25.9,-294.6549987792969,0.1012432798743248,16,0.0,0.0,1575420000,,,,0,,6,-53.2,20.9,-4.419884204864502,19.241716384887695,,,C,1194727305468495,1,3359661.2577934945,-17241764.11412831,23820047.3429075,2365.2229985972754,-341.9922195869078,-580.2641478584103,-282436.46408528934,-0.003141758847050369,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774365515422,1055122599000000,18,0.0,-1457345610823438498,-0.3181953430175781,65.74150029337034,-2.9642244898054755,16.980841735946765,37,30,0.0,17423,227933339575725,61,23.0,201.30215454101562,1.034000039100647,16,0.0,0.0,1575420000,,,,0,,6,-53.2,18.0,-4.419884204864502,19.241716384887695,,,C,1194727305468495,1,22537363.699343562,-13049136.426979195,14063804.782359375,1393.179113497926,-235.44860204601176,-2447.2119493086434,-259985.4983633171,-0.012082459637895226,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774365515422,1055122599000000,18,0.0,-1457345610823438498,-0.3181953430175781,65.74150029337034,-2.9642244898054755,16.980841735946765,37,34,0.0,17423,227933343833658,80,21.1,-77.3638916015625,1.2039999961853027,16,0.0,0.0,1575420000,,,,0,,6,-53.2,16.1,-4.419884204864502,19.241716384887695,,,C,1194727305468495,1,17770781.110111807,-3647357.6708136518,23387052.952091172,-942.3933257371505,2154.1906447059596,1052.0856138439333,-73039.83533248297,-0.0007165577408159152,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774365515422,1055122599000000,18,0.0,-1457345610823438498,-0.3181953430175781,65.74150029337034,-2.9642244898054755,16.980841735946765,37,36,0.0,17423,227933339125429,61,23.0,327.4573669433594,1.040000081062317,16,0.0,0.0,1575420000,,,,0,,6,-53.2,18.0,-4.419884204864502,19.241716384887695,,,C,1194727305468495,1,8719449.81086269,17054636.363840893,22575233.45288974,-793.7511353443113,2125.549583621437,-1297.65721023038,-162306.04832670107,-0.0016171836177818477,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774365515422,1055122599000000,18,0.0,-1457345610823438498,-0.3181953430175781,65.74150029337034,-2.9642244898054755,16.980841735946765,37,2,0.0,81935,227933334547896,27,17.5,578.2557373046875,5.262500286102295,16,0.0,0.0,1176450000,,,,0,,6,-33.51,12.5,-21.28057098388672,148.8451690673828,,,Q,1194727305468495,1,29287463.719089705,-1004451.9290760257,-4243766.841317658,-428.5757071126051,-3.2416688873115262,-2963.8045188111396,8235.938668455905,0.0008821456831356045,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774365515422,1055122599000000,18,0.0,-1457345610823438498,-0.3181953430175781,65.74150029337034,-2.9642244898054755,16.980841735946765,37,28,0.0,16399,227919350059391,30,16.4,156.91616821289062,4.786499977111816,16,0.0,0.0,1575420000,,,,0,,5,-53.2,11.399999999999999,-476.7353210449219,149.2307586669922,,,P,1194727305468495,1,17432724.420525286,9967461.352470692,19380259.376314595,546.9267569741143,2149.2163359474243,-1596.866807097176,149439.5828534614,0.0013537917111534625,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774365515422,1055122599000000,18,0.0,-1457345610823438498,-0.3181953430175781,65.74150029337034,-2.9642244898054755,16.980841735946765,37,41,0.0,16399,227919343762885,14,22.9,-521.927978515625,1.0609999895095825,16,0.0,0.0,1575420000,,,,0,,5,-53.2,17.9,-476.7353210449219,149.2307586669922,,,P,1194727305468495,1,26285799.20777937,8717006.155609887,3308254.3045194275,-374.1089038484598,-35.51246352120283,3121.1777505844893,-281661.9191985776,-0.000010947347618639469,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774365515422,1055122599000000,18,0.0,-1457345610823438498,-0.3181953430175781,65.74150029337034,-2.9642244898054755,16.980841735946765,37,43,0.0,16399,227919337017094,18,20.6,529.3779907226562,2.0470001697540283,16,0.0,0.0,1575420000,,,,0,,5,-53.2,15.600000000000001,-476.7353210449219,149.2307586669922,,,P,1194727305468495,1,11307594.515801553,25297309.166796595,3389597.66037091,-47.39449634923348,428.49544772121544,-3020.635873430203,40381.071863254576,0.00021377092343755066,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774365516422,1055123599000000,18,0.0,-1457345610823438492,-0.9835796356201172,59.996727941324934,-1.812631595424375,10.589344472389797,37,10,0.0,16399,227934348818573,14,35.3,420.5521240234375,0.040995657444000244,16,0.0,0.0,1575420000,,,,0,,1,-50.01,30.299999999999997,0.0,0.0,,,C,1194728307783547,1,7067165.93790872,13021124.2068855,22334617.04901074,-2627.851742126544,841.2061875403783,313.2260255432981,-176982.6001215448,0.0009372480562888086,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774365516422,1055123599000000,18,0.0,-1457345610823438492,-0.9835796356201172,59.996727941324934,-1.812631595424375,10.589344472389797,37,5,0.0,49359,65916353301748,139,17.0,-585.1290283203125,9.806000709533691,16,0.0,0.0,1602562600,,,,0,,3,-46.01,12.0,4845.994140625,20.814550399780273,,,C,1194728307783547,1,21087661.193435907,12947598.898161342,6244202.657122839,-682.829515152445,-554.835692496788,3463.8656635433945,49592.740196486884,0.0002726596521824831,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774365516422,1055123599000000,18,0.0,-1457345610823438492,-0.9835796356201172,59.996727941324934,-1.812631595424375,10.589344472389797,37,4,0.0,49359,65916354191451,31,28.3,141.84994506835938,0.67249995470047,16,0.0,0.0,1605375000,,,,0,,3,-46.01,23.3,4845.994140625,20.814550399780273,,,C,1194728307783547,1,8533892.92041093,13827611.196723567,19702686.23824974,-2394.1042648450375,-1235.7951286544271,1906.6170436424056,103445.06773371015,0.0008179789565474493,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774365516422,1055123599000000,18,0.0,-1457345610823438492,-0.9835796356201172,59.996727941324934,-1.812631595424375,10.589344472389797,37,33,0.0,16399,227920346208794,61,23.2,12.597789764404297,1.0145000219345093,16,0.0,0.0,1561098000,,,,0,,5,-53.82,18.2,-492.3288269042969,19.162715911865234,,,I,1194728307783547,1,14341768.608662093,15742036.470057907,18020160.99281007,-2007.0881860979953,-454.34800856487584,1997.2972711361217,-277514.6217251334,0.0009339959942735732,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774365516422,1055123599000000,18,0.0,-1457345610823438492,-0.9835796356201172,59.996727941324934,-1.812631595424375,10.589344472389797,37,6,0.0,17423,227934332062983,40,26.6,31.300750732421875,0.8115443587303162,16,0.0,0.0,1575420000,,,,0,,6,-53.74,21.6,-4.419884204864502,19.241716384887695,,,C,1194728307783547,1,-3581195.6420197887,19867754.452255547,21637882.51086838,-1327.1685119682763,-1718.982222026335,1358.456857892555,-74633.91020347975,-0.001503854087786749,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774365516422,1055123599000000,18,0.0,-1457345610823438492,-0.9835796356201172,59.996727941324934,-1.812631595424375,10.589344472389797,37,9,0.0,17423,227934334201958,27,29.9,-196.55419921875,0.07219142466783524,16,0.0,0.0,1575420000,,,,0,,6,-53.74,24.9,-4.419884204864502,19.241716384887695,,,C,1194728307783547,1,5097268.1190669425,24266919.141584873,16150349.147338537,-947.8935555054005,-1316.4518213940914,2279.5521580001873,-63393.73598514944,0.0022130555735202506,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774365516422,1055123599000000,18,0.0,-1457345610823438492,-0.9835796356201172,59.996727941324934,-1.812631595424375,10.589344472389797,37,27,0.0,17423,227934333679711,53,24.5,-294.5180969238281,0.15658067166805267,16,0.0,0.0,1575420000,,,,0,,6,-53.74,19.5,-4.419884204864502,19.241716384887695,,,C,1194728307783547,1,3362026.4414018616,-17242106.19249188,23819466.895047586,2365.139318719188,-342.16379753526996,-580.6303701029257,-282436.46722705034,-0.003141756693366915,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774365516422,1055123599000000,18,0.0,-1457345610823438492,-0.9835796356201172,59.996727941324934,-1.812631595424375,10.589344472389797,37,30,0.0,17423,227934339575003,80,21.9,201.22605895996094,1.1139999628067017,16,0.0,0.0,1575420000,,,,0,,6,-53.74,16.9,-4.419884204864502,19.241716384887695,,,C,1194728307783547,1,22538756.746960696,-13049371.911383936,14061357.464061568,1392.9181281168062,-235.52054076330995,-2447.4281737622036,-259985.5104457653,-0.012082454224582762,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774365516422,1055123599000000,18,0.0,-1457345610823438492,-0.9835796356201172,59.996727941324934,-1.812631595424375,10.589344472389797,37,36,0.0,17423,227934339124317,80,21.8,327.79986572265625,1.1200000047683716,16,0.0,0.0,1575420000,,,,0,,6,-53.74,16.8,-4.419884204864502,19.241716384887695,,,C,1194728307783547,1,8718656.171836983,17056761.883318137,22573935.623749092,-793.5286811938261,2125.4940890763246,-1298.0039540980426,-162306.04994388125,-0.0016171802708413452,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774365516422,1055123599000000,18,0.0,-1457345610823438492,-0.9835796356201172,59.996727941324934,-1.812631595424375,10.589344472389797,37,41,0.0,16399,227920343764611,11,24.4,-521.4275512695312,1.3223426342010498,16,0.0,0.0,1575420000,,,,0,,5,-53.74,19.4,-476.7353210449219,137.61428833007812,,,P,1194728307783547,1,26285424.92403838,8716970.613466784,3311375.45725091,-374.457286688153,-35.57169135114777,3121.11692862913,-281661.9192095137,-0.000010924821253865957,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774365516422,1055123599000000,18,0.0,-1457345610823438492,-0.9835796356201172,59.996727941324934,-1.812631595424375,10.589344472389797,37,43,0.0,16399,227920337015368,14,22.2,529.444580078125,1.1469999551773071,16,0.0,0.0,1575420000,,,,0,,5,-53.74,17.2,-476.7353210449219,137.61428833007812,,,P,1194728307783547,1,11307547.079092894,25297737.500452697,3386576.9986617067,-47.47909245011802,428.1733442466485,-3020.6979631073323,40381.07207702902,0.0002137786941602826,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774365517422,1055124599000000,18,0.0,-1457345610823438489,-0.10927772521972656,67.1374800731428,-1.4823684240785098,15.604287340053565,37,10,0.0,16399,227935348817215,16,34.3,420.2475280761719,0.6167862415313721,16,0.0,0.0,1575420000,,,,0,,1,-49.6,29.299999999999997,0.0,0.0,,,C,1194729310240837,1,7064538.096737618,13021965.503410842,22334930.043413896,-2627.837726348669,841.3891455687236,312.7636295818023,-176982.59918434103,0.0009371620544698089,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774365517422,1055124599000000,18,0.0,-1457345610823438489,-0.10927772521972656,67.1374800731428,-1.4823684240785098,15.604287340053565,37,11,0.0,49359,65917348997537,92,20.0,20.323009490966797,2.7085001468658447,16,0.0,0.0,1602000000,,,,0,,3,-45.3,15.0,4845.994140625,20.814550399780273,,,C,1194729310240837,1,5789800.951997589,-15659585.83761423,19286458.32098466,2068.8021444220667,-1641.600177839041,-1956.7534131823825,6451.994783347437,-0.0005453193043649662,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774365517422,1055124599000000,18,0.0,-1457345610823438489,-0.10927772521972656,67.1374800731428,-1.4823684240785098,15.604287340053565,37,21,0.0,49359,65917347983601,61,23.4,-555.1649780273438,1.6970000267028809,16,0.0,0.0,1604250000,,,,0,,3,-45.3,18.4,4845.994140625,20.814550399780273,,,C,1194729310240837,1,6607444.152858897,-17181035.428180862,17665592.01448832,84.52311502002522,2423.162935100766,2322.0654157905733,-87668.45575166527,-0.0010906386087299325,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774365517422,1055124599000000,18,0.0,-1457345610823438489,-0.10927772521972656,67.1374800731428,-1.4823684240785098,15.604287340053565,37,4,0.0,49359,65917354190937,24,30.3,141.73797607421875,0.6573139429092407,16,0.0,0.0,1605375000,,,,0,,3,-45.3,25.3,4845.994140625,20.814550399780273,,,C,1194729310240837,1,8531498.647886124,13826375.448175821,19704592.61855726,-2394.4432584189553,-1235.7032285758364,1906.1455369739053,103445.06855168869,0.0008179789565474493,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774365517422,1055124599000000,18,0.0,-1457345610823438489,-0.10927772521972656,67.1374800731428,-1.4823684240785098,15.604287340053565,37,41,0.0,16399,227921343766458,92,20.3,-520.7054443359375,2.7009999752044678,16,0.0,0.0,1561098000,,,,0,,5,-53.82,15.3,-492.3288269042969,19.162715911865234,,,I,1194729310240837,1,26285050.291866876,8716935.012117209,3314496.5495093227,-374.8056729694332,-35.63086780020373,3121.056049351838,-281661.9192204273,-0.000010902353096753359,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774365517422,1055124599000000,18,0.0,-1457345610823438489,-0.10927772521972656,67.1374800731428,-1.4823684240785098,15.604287340053565,37,27,0.0,16399,227921349144049,70,22.0,-273.08013916015625,1.7799999713897705,16,0.0,0.0,1561098000,,,,0,,5,-53.82,17.0,-492.3288269042969,19.162715911865234,,,I,1194729310240837,1,14825281.36613855,-6908105.424290877,22585761.057097897,748.7314965067822,2477.5355712007276,266.537968595793,183222.91727703228,0.0013614128401968628,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774365517422,1055124599000000,18,0.0,-1457345610823438489,-0.10927772521972656,67.1374800731428,-1.4823684240785098,15.604287340053565,37,13,0.0,16399,227921290117502,92,20.2,215.4394989013672,4.21150016784668,16,0.0,0.0,1561098000,,,,0,,5,-53.82,15.2,-492.3288269042969,19.162715911865234,,,I,1194729310240837,1,-8363145.756611878,22463301.16914945,34854639.839512855,-1303.844508515287,789.7954212130747,-839.4447745975351,-114316.37549097852,-0.005278358075884171,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774365517422,1055124599000000,18,0.0,-1457345610823438489,-0.10927772521972656,67.1374800731428,-1.4823684240785098,15.604287340053565,37,2,0.0,17423,227935334544052,92,20.1,578.27392578125,2.0485000610351562,16,0.0,0.0,1575420000,,,,0,,6,-53.38,15.100000000000001,-4.419884204864502,19.241716384887695,,,C,1194729310240837,1,29286605.980484888,-1004458.2671710439,-4249694.308555876,-429.16453589236517,-3.096409690558694,-2963.67407874897,8235.643295889104,0.0008821515712043038,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774365517422,1055124599000000,18,0.0,-1457345610823438489,-0.10927772521972656,67.1374800731428,-1.4823684240785098,15.604287340053565,37,5,0.0,17423,227935332187132,122,18.7,-529.3494262695312,2.115499973297119,16,0.0,0.0,1575420000,,,,0,,6,-53.38,13.7,-4.419884204864502,19.241716384887695,,,C,1194729310240837,1,19221159.162530474,22438349.560214482,-1670863.2569421167,162.94664879556748,85.74016087756526,3015.1147672237753,6606.053757680597,0.0008286490801765467,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774365517422,1055124599000000,18,0.0,-1457345610823438489,-0.10927772521972656,67.1374800731428,-1.4823684240785098,15.604287340053565,37,6,0.0,17423,227935332062881,31,28.4,31.046146392822266,0.03870638087391853,16,0.0,0.0,1575420000,,,,0,,6,-53.38,23.4,-4.419884204864502,19.241716384887695,,,C,1194729310240837,1,-3582522.9177279463,19866035.467051707,21639240.801180582,-1327.3831730234697,-1718.9885282121727,1358.1240401101381,-74633.91170733393,-0.0015038545534480363,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774365517422,1055124599000000,18,0.0,-1457345610823438489,-0.10927772521972656,67.1374800731428,-1.4823684240785098,15.604287340053565,37,9,0.0,17423,227935334202626,27,29.8,-196.87197875976562,0.07219142466783524,16,0.0,0.0,1575420000,,,,0,,6,-53.38,24.8,-4.419884204864502,19.241716384887695,,,C,1194729310240837,1,5096320.103233265,24265602.635906823,16152628.576789664,-948.1368463291424,-1316.5577677279052,2279.303693135695,-63393.73377208988,0.002213060601206962,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
1774365517422,1055124599000000,18,0.0,-1457345610823438489,-0.10927772521972656,67.1374800731428,-1.4823684240785098,15.604287340053565,37,27,0.0,17423,227935333680661,46,25.5,-294.8584289550781,0.1012432798743248,16,0.0,0.0,1575420000,,,,0,,6,-53.38,20.5,-4.419884204864502,19.241716384887695,,,C,1194729310240837,1,3364391.5411071745,-17242448.442397013,23818886.08101833,2365.0555900483932,-342.33535983713375,-580.996583367339,-282436.4703688089,-0.0031417544814758003,0.000000021420419216156006,0.000000007450580596923828,-0.00000011920928955078125,0.0,122880.0,0.0,-262144.0,196608.0
